nameseq,avg_betweenness.1-mer,avg_degree.1-mer,assortativity_degree.1-mer,maxdegree.1-mer,mindegree.1-mer,std_degree.1-mer,average_path_length.1-mer,transitivity_avglocal_undirected.1-mer,transitivity_undirected.1-mer,number_of_edges.1-mer,motifs3.1-mer,motifs4.1-mer,authority_score.1-mer,closeness.1-mer,Burts_constraint.1-mer,count_multiple.1-mer,density.1-mer,diameter.1-mer,eccentricity.1-mer,edge_betweenness.1-mer,hub_score.1-mer,maxdegreetwo.1-mer,neighborhood_size.1-mer,radius.1-mer,avg_weighted_degree.1-mer,number_vertices.1-mer,avg_betweenness.2-mer,avg_degree.2-mer,assortativity_degree.2-mer,maxdegree.2-mer,mindegree.2-mer,std_degree.2-mer,average_path_length.2-mer,transitivity_avglocal_undirected.2-mer,transitivity_undirected.2-mer,number_of_edges.2-mer,motifs3.2-mer,motifs4.2-mer,authority_score.2-mer,closeness.2-mer,Burts_constraint.2-mer,count_multiple.2-mer,density.2-mer,diameter.2-mer,eccentricity.2-mer,edge_betweenness.2-mer,hub_score.2-mer,maxdegreetwo.2-mer,neighborhood_size.2-mer,radius.2-mer,avg_weighted_degree.2-mer,number_vertices.2-mer,avg_betweenness.3-mer,avg_degree.3-mer,assortativity_degree.3-mer,maxdegree.3-mer,mindegree.3-mer,std_degree.3-mer,average_path_length.3-mer,transitivity_avglocal_undirected.3-mer,transitivity_undirected.3-mer,number_of_edges.3-mer,motifs3.3-mer,motifs4.3-mer,authority_score.3-mer,closeness.3-mer,Burts_constraint.3-mer,count_multiple.3-mer,density.3-mer,diameter.3-mer,eccentricity.3-mer,edge_betweenness.3-mer,hub_score.3-mer,maxdegreetwo.3-mer,neighborhood_size.3-mer,radius.3-mer,avg_weighted_degree.3-mer,number_vertices.3-mer,label
U00096.3/2568269-2568188,0.0,40.5,0.20651417584621556,55.0,24.0,13.683932183404009,1.0,1.0,1.0,81.0,4.0,1.0,0.7299792098906014,1.0,0.9504245767753795,12.901234567901236,13.5,1.0,1.0,0.07407407407407406,0.7299792098906014,41.0,4.0,1.0,40.5,4.0,5.625,10.000000000000002,0.3022316927574154,28.0,4.0,6.73609679265374,1.75,0.3869047619047619,0.3567567567567568,80.0,141.0,491.0,0.2689174336024398,0.5770400215312776,0.39912935934305677,3.675,0.6666666666666666,3.0,2.6875,2.624999999999999,0.2689174336024398,28.0,6.125,2.0,10.000000000000002,16.0,59.38636363636363,3.5909090909090913,0.4142276316818266,12.0,1.0,2.5700918078594874,3.7621564482029597,0.007751937984496125,0.02142857142857143,79.0,138.0,416.0,0.15775259120841842,0.2742058729965858,0.4383409288194444,1.556962025316456,0.08350951374207188,8.0,6.3181818181818175,45.05063291139241,0.15775259120841842,12.0,3.7727272727272743,5.0,3.5909090909090913,44.0,sRNA
U00096.3/354690-354766,0.0,38.0,-0.07705569053527532,49.0,28.0,9.137833441248533,1.0,1.0,1.0,76.0,4.0,1.0,0.8188245449615404,1.0,0.9423189992705769,11.421052631578945,12.666666666666666,1.0,1.0,0.07894736842105263,0.8188245449615404,41.0,4.0,1.0,38.0,4.0,6.625,9.375,0.2135638099500264,20.0,2.0,5.218656436287025,1.8833333333333333,0.29255952380952377,0.3355263157894737,75.0,118.0,378.0,0.3654716727168511,0.5383878006340465,0.3729340482569634,2.9733333333333323,0.625,3.0,2.9375,3.013333333333333,0.3654716727168511,20.0,5.625,2.0,9.375,16.0,52.90243902439024,3.6097560975609757,0.33610679014578726,10.0,1.0,1.949084197464102,3.645121951219512,0.0,0.0,74.0,122.0,319.0,0.17997531648387244,0.28018974791604007,0.4233875338753388,1.5135135135135134,0.09024390243902439,8.0,6.097560975609754,40.39189189189188,0.17997531648387244,10.0,3.780487804878049,5.0,3.6097560975609757,41.0,sRNA
U00096.3/4295911-4295981,0.0,35.0,0.09565255280442662,41.0,30.0,4.301162633521313,1.0,1.0,1.0,70.0,4.0,1.0,0.8555482983907403,1.0,0.9088243590650275,9.228571428571426,11.666666666666666,1.0,1.0,0.08571428571428572,0.8555482983907403,33.0,4.0,1.0,35.0,4.0,6.25,8.625000000000002,0.09143375843288433,18.0,4.0,3.637908052713812,1.8333333333333333,0.28124999999999994,0.2896551724137931,69.0,117.0,381.0,0.35992942372601694,0.5498177920522191,0.3626479994295252,2.478260869565217,0.575,3.0,2.8749999999999996,3.1884057971014492,0.35992942372601694,18.0,5.624999999999999,2.0,8.625000000000002,16.0,49.62499999999999,3.4,0.15718007420857302,8.0,1.0,1.5459624833740306,3.5448717948717947,0.008547008547008548,0.023622047244094488,68.0,125.0,327.0,0.2029692902621799,0.286753047826977,0.4169576822916666,1.3529411764705879,0.08717948717948718,7.0,5.85,40.66176470588234,0.2029692902621799,8.0,3.85,4.0,3.4,40.0,sRNA
U00096.3/3392380-3392311,0.0,34.5,-0.015328107261531925,47.0,18.0,11.412712210513327,1.0,1.0,1.0,69.0,4.0,1.0,0.7718204588665288,1.0,0.9583607748272245,10.188405797101451,11.5,1.0,1.0,0.08695652173913043,0.7718204588665288,35.0,4.0,1.0,34.5,4.0,4.8,9.066666666666668,0.14111757542957623,20.0,4.0,4.449219656923622,1.6857142857142857,0.326984126984127,0.3253012048192771,68.0,130.0,434.0,0.3831521647581045,0.597302591128678,0.36323467525910685,2.3529411764705883,0.6476190476190476,3.0,2.4000000000000004,2.6029411764705883,0.3831521647581045,20.0,6.066666666666666,2.0,9.066666666666668,15.0,51.38095238095239,3.1904761904761902,0.2099410403761475,7.0,1.0,1.5922146187905226,3.506387921022067,0.036585365853658534,0.03870967741935484,67.0,151.0,458.0,0.28187804432009445,0.2921458233785019,0.4181363903586126,1.1492537313432838,0.07781649245063879,8.0,6.047619047619048,45.05970149253731,0.28187804432009445,7.0,3.9523809523809526,4.0,3.1904761904761902,42.0,sRNA
U00096.3/4450947-4451025,0.0,39.0,0.1687455961608049,51.0,26.0,11.113055385446435,1.0,1.0,1.0,78.0,4.0,1.0,0.770908386541044,1.0,0.9272738419185588,12.256410256410257,13.0,1.0,1.0,0.07692307692307693,0.770908386541044,39.0,4.0,1.0,39.0,4.0,6.062500000000001,9.624999999999998,0.2409143837715264,26.0,4.0,6.142831187652807,1.8083333333333333,0.26666666666666666,0.3050847457627119,77.0,141.0,481.0,0.2847021977346307,0.5591679243973409,0.37270409152582196,3.3896103896103895,0.6416666666666667,3.0,2.9375,2.818181818181818,0.2847021977346307,26.0,5.999999999999999,2.0,9.624999999999998,16.0,52.69767441860462,3.5348837209302326,0.30864651291004286,12.0,2.0,2.2859412311038474,3.5094130675526025,0.03599114064230344,0.03821656050955414,76.0,153.0,474.0,0.15200585346493717,0.29131913117675035,0.42043610418973787,1.4210526315789473,0.08416389811738649,7.0,5.534883720930233,41.69736842105263,0.15200585346493717,12.0,3.9302325581395348,4.0,3.5348837209302326,43.0,sRNA
U00096.3/4094411-4094481,0.0,35.0,0.08116574656566647,43.0,26.0,6.519202405202649,1.0,1.0,1.0,70.0,4.0,1.0,0.8413735892889437,1.0,0.9381371484074621,9.257142857142854,11.666666666666666,1.0,1.0,0.08571428571428569,0.8413735892889437,33.0,4.0,1.0,35.0,4.0,6.4375,8.624999999999998,-0.011787478429188564,20.0,4.0,4.29934588047996,1.8583333333333334,0.3148809523809524,0.28,69.0,122.0,397.0,0.37955646607370613,0.5437600325687784,0.38707910887284436,2.4202898550724634,0.575,3.0,2.9375,3.2318840579710146,0.37955646607370613,20.0,5.624999999999999,2.0,8.624999999999998,16.0,49.07499999999999,3.4,0.11042899948841689,7.0,2.0,1.6093476939431082,3.5166666666666666,0.0,0.0,68.0,129.0,352.0,0.22829333583423977,0.2892961340794484,0.4049319727891155,1.3235294117647056,0.08717948717948718,7.0,5.825000000000001,40.33823529411765,0.22829333583423977,7.0,3.85,5.0,3.4,40.0,sRNA
U00096.3/1062488-1062410,0.0,39.0,0.08629842495503416,50.0,30.0,7.681145747868608,1.0,1.0,1.0,78.0,4.0,1.0,0.7843167615386909,1.0,0.9380435888552905,11.1025641025641,13.0,1.0,1.0,0.07692307692307696,0.7843167615386909,40.0,4.0,1.0,39.0,4.0,5.750000000000001,9.625,0.18833574995972246,22.0,4.0,4.871793817476269,1.7666666666666666,0.3464285714285714,0.3103448275862069,77.0,138.0,474.0,0.30651095755838287,0.5712818573911969,0.3888635543565701,2.8961038961038943,0.6416666666666667,3.0,2.6875,2.7532467532467524,0.30651095755838287,22.0,6.0,2.0,9.625,16.0,54.441860465116285,3.5348837209302326,0.32091473572618484,10.0,2.0,1.9807073813830312,3.592469545957918,0.0069767441860465115,0.018867924528301886,76.0,157.0,476.0,0.17241615942188918,0.28528054240008144,0.4002433027474554,1.3157894736842102,0.08416389811738649,8.0,6.255813953488372,42.68421052631579,0.17241615942188918,10.0,3.9767441860465116,4.0,3.5348837209302326,43.0,sRNA
U00096.3/4323249-4323329,0.0,40.0,0.10203428404024864,53.0,28.0,11.113055385446435,1.0,1.0,1.0,80.0,4.0,1.0,0.7813932938789478,1.0,0.9329306066084937,10.799999999999997,13.333333333333334,1.0,1.0,0.07499999999999998,0.7813932938789478,39.0,4.0,1.0,40.0,4.0,6.3125,9.875,0.2704355422438539,20.0,2.0,5.18260311040697,1.8416666666666666,0.2988095238095238,0.3116883116883117,79.0,122.0,393.0,0.3977609228010142,0.5472833080789787,0.36554481735420774,2.6708860759493676,0.6583333333333333,3.0,2.9375,2.79746835443038,0.3977609228010142,20.0,5.749999999999999,2.0,9.875,16.0,56.83720930232558,3.6279069767441863,0.24396290003620863,10.0,2.0,2.046247340228738,3.7065337763012183,0.037209302325581395,0.038461538461538464,78.0,152.0,456.0,0.18834451947879796,0.27781983717322517,0.4134017908412289,1.3846153846153848,0.08637873754152824,9.0,6.651162790697675,42.910256410256416,0.18834451947879796,10.0,3.930232558139535,5.0,3.6279069767441863,43.0,sRNA
U00096.3/3708275-3708354,0.0,39.5,0.14013605442177066,49.0,30.0,9.5,1.0,1.0,1.0,79.0,4.0,1.0,0.8031410113134498,1.0,0.9389088078396443,11.202531645569618,13.166666666666666,1.0,1.0,0.07594936708860761,0.8031410113134498,39.0,4.0,1.0,39.5,4.0,6.062499999999999,9.75,0.22328158622164976,22.0,4.0,5.202163011671203,1.8083333333333333,0.3949404761904762,0.3433734939759036,78.0,128.0,426.0,0.3199633659606709,0.559207024703183,0.4091428506916306,2.974358974358975,0.65,3.0,2.6875000000000004,2.78205128205128,0.3199633659606709,22.0,5.874999999999999,2.0,9.75,16.0,52.255813953488364,3.58139534883721,0.26463762941806485,10.0,2.0,1.9910562598143249,3.488372093023256,0.012735326688815059,0.03409090909090909,77.0,172.0,560.0,0.20304777440514493,0.2936687023799208,0.3951966421864289,1.311688311688312,0.08527131782945736,8.0,5.930232558139534,40.9090909090909,0.20304777440514493,10.0,4.069767441860464,5.0,3.58139534883721,43.0,sRNA
U00096.3/3313325-3313255,0.0,35.0,-0.05429768913055807,48.0,22.0,9.300537618869138,1.0,1.0,1.0,70.0,4.0,1.0,0.7908142060493457,1.0,0.9333337209619305,9.657142857142855,11.666666666666666,1.0,1.0,0.08571428571428572,0.7908142060493457,34.0,4.0,1.0,35.0,4.0,6.500000000000001,8.625000000000002,0.18826018520411267,18.0,2.0,4.498263553861645,1.8666666666666667,0.2550595238095238,0.30612244897959184,69.0,117.0,375.0,0.37230347388412,0.5417577598003767,0.3647905219307051,2.420289855072463,0.575,4.0,3.125000000000001,3.2463768115942035,0.37230347388412,18.0,5.625000000000001,3.0,8.625000000000002,16.0,53.738095238095234,3.2380952380952377,0.30346966746014525,8.0,2.0,1.5245533898649641,3.62137049941928,0.00873015873015873,0.022058823529411766,68.0,134.0,372.0,0.19302303796741227,0.2806035465506211,0.4055891410383597,1.2352941176470589,0.07897793263646923,7.0,6.071428571428571,45.85294117647061,0.19302303796741227,8.0,3.8571428571428577,5.0,3.2380952380952377,42.0,sRNA
U00096.3/4245095-4245165,0.0,35.0,-0.11302198097491215,43.0,30.0,4.949747468305833,1.0,1.0,1.0,70.0,4.0,1.0,0.8406102785680628,1.0,0.9447483993154537,8.742857142857144,11.666666666666666,1.0,1.0,0.08571428571428573,0.8406102785680628,35.0,4.0,1.0,35.0,4.0,6.75,8.625000000000002,0.20276154463160412,14.0,2.0,3.4977671449083054,1.9,0.26458333333333334,0.2727272727272727,69.0,99.0,303.0,0.4596648332226984,0.5307018413586475,0.38760824369873376,2.4782608695652173,0.575,3.0,2.9375,3.3043478260869565,0.4596648332226984,14.0,5.250000000000001,2.0,8.625000000000002,16.0,47.84210526315789,3.5789473684210527,0.27770032530040534,8.0,2.0,1.6162265823983248,3.586059743954481,0.043859649122807015,0.024390243902439025,68.0,121.0,322.0,0.17275434871824302,0.28382109879713247,0.424766081871345,1.4411764705882353,0.09672830725462304,7.0,5.789473684210525,37.0735294117647,0.17275434871824302,8.0,3.8947368421052637,5.0,3.5789473684210527,38.0,sRNA
U00096.3/3231482-3231401,0.0,40.5,0.07552193715315177,57.0,24.0,14.637281168304447,1.0,1.0,1.0,81.0,4.0,1.0,0.740334032449568,1.0,0.9581048688911005,12.82716049382716,13.5,1.0,1.0,0.07407407407407406,0.740334032449568,43.0,4.0,1.0,40.5,4.0,6.6875,10.0,0.36959329193396073,26.0,2.0,6.509608283145768,1.8916666666666666,0.22589285714285715,0.2857142857142857,80.0,119.0,392.0,0.28519417893379273,0.535244416152712,0.3681563991901702,3.699999999999999,0.6666666666666666,4.0,3.0625,2.8375,0.28519417893379273,26.0,5.625,2.0,10.0,16.0,51.04878048780487,3.853658536585366,0.2546249112078816,12.0,1.0,2.504249808408684,3.5524390243902437,0.008058608058608058,0.0189873417721519,79.0,156.0,494.0,0.19493816345815584,0.29025116542858964,0.4251166817223729,1.5063291139240504,0.09634146341463415,8.0,6.2439024390243905,36.87341772151899,0.19493816345815584,12.0,3.975609756097562,5.0,3.853658536585366,41.0,sRNA
U00096.3/4628698-4628776,0.0,39.0,0.014376396606617436,51.0,28.0,8.74642784226795,1.0,1.0,1.0,78.0,4.0,1.0,0.797301101544549,1.0,0.9481705616094073,10.282051282051276,13.0,1.0,1.0,0.07692307692307694,0.797301101544549,39.0,4.0,1.0,39.0,4.0,5.437499999999999,9.625,0.1970198161262269,20.0,2.0,4.357106264483344,1.725,0.32291666666666663,0.32642487046632124,77.0,151.0,534.0,0.37715429078604873,0.5851220262225697,0.366391031031284,2.4285714285714275,0.6416666666666667,3.0,2.625,2.6883116883116887,0.37715429078604873,20.0,6.25,2.0,9.625,16.0,57.999999999999986,3.304347826086957,0.2687327105801223,8.0,2.0,1.7429306306806471,3.577777777777778,0.005797101449275363,0.01818181818181818,76.0,163.0,511.0,0.19590565543437366,0.2860786175229308,0.40656570803140085,1.2368421052631584,0.07342995169082125,7.0,5.804347826086957,48.723684210526315,0.19590565543437366,8.0,3.91304347826087,4.0,3.304347826086957,46.0,sRNA
U00096.3/2177481-2177411,0.0,35.0,0.13166330887851252,39.0,30.0,4.06201920231798,1.0,1.0,1.0,70.0,4.0,1.0,0.8964332956874332,1.0,0.9130908269419983,9.02857142857143,11.666666666666666,1.0,1.0,0.08571428571428576,0.8964332956874332,31.0,4.0,1.0,35.0,4.0,5.8125,8.625,0.07625345587685847,18.0,4.0,3.7059917700933984,1.775,0.27321428571428574,0.27450980392156865,69.0,125.0,419.0,0.4242045692467091,0.5677870703295994,0.34552680510196343,2.246376811594202,0.575,3.0,2.6875,3.0869565217391295,0.4242045692467091,18.0,5.75,2.0,8.625,16.0,50.97560975609755,3.317073170731708,0.25125125125125114,8.0,2.0,1.488804142637254,3.548780487804878,0.03252032520325203,0.022727272727272728,68.0,130.0,346.0,0.18720025011114227,0.28645687524556,0.41177591463414637,1.2941176470588234,0.08292682926829267,7.0,5.560975609756097,42.79411764705883,0.18720025011114227,8.0,3.8780487804878048,4.0,3.317073170731708,41.0,sRNA
U00096.3/4296363-4296431,0.0,34.0,0.07797960274403402,41.0,26.0,5.612486080160912,1.0,1.0,1.0,68.0,4.0,1.0,0.8464940131754715,1.0,0.9160965021395685,8.764705882352938,11.333333333333334,1.0,1.0,0.08823529411764706,0.8464940131754715,31.0,4.0,1.0,34.0,4.0,5.6875,8.375000000000002,0.14522809600092237,16.0,4.0,3.4977671449083054,1.7583333333333333,0.3050595238095238,0.30357142857142855,67.0,134.0,459.0,0.3879358350492427,0.5719257724802079,0.3516405116686451,2.194029850746269,0.5583333333333333,3.0,2.75,3.1492537313432845,0.3879358350492427,16.0,5.999999999999999,2.0,8.375000000000002,16.0,59.93023255813953,3.069767441860466,0.12369853854236354,6.0,1.0,1.4369759726302704,3.8538205980066444,0.0,0.0,66.0,120.0,304.0,0.2849840150534241,0.2643448531771275,0.4302842377260982,1.2424242424242424,0.07308970099667775,7.0,6.255813953488373,52.727272727272734,0.2849840150534241,6.0,3.6976744186046506,4.0,3.069767441860466,43.0,sRNA
U00096.3/2304420-2304503,0.0,41.5,-0.03502072465626178,59.0,26.0,13.865424623862047,1.0,1.0,1.0,83.0,4.0,1.0,0.7580231418579388,1.0,0.9783586458082492,11.89156626506024,13.833333333333334,1.0,1.0,0.07228915662650601,0.7580231418579388,43.0,4.0,1.0,41.5,4.0,6.0625,10.250000000000002,0.3400374864852457,22.0,2.0,5.595757321399848,1.8083333333333333,0.3020833333333333,0.31097560975609756,82.0,130.0,435.0,0.33215895777802423,0.5596713781676239,0.39114216445482275,3.1463414634146343,0.6833333333333333,4.0,2.9375,2.6463414634146343,0.33215895777802423,22.0,5.874999999999999,2.0,10.250000000000002,16.0,51.906976744186046,3.767441860465116,0.23092506712228436,10.0,2.0,2.1976436567306883,3.471760797342193,0.030121816168327792,0.03550295857988166,81.0,165.0,525.0,0.20264434577308585,0.2950568859222766,0.40739166128337634,1.4197530864197527,0.08970099667774087,8.0,6.13953488372093,38.70370370370371,0.20264434577308585,10.0,4.023255813953489,5.0,3.767441860465116,43.0,sRNA
U00096.3/349752-349823,0.0,35.5,0.040721302651054045,45.0,24.0,8.139410298049853,1.0,1.0,1.0,71.0,4.0,1.0,0.8240697685480783,1.0,0.9286382540762981,10.521126760563378,11.833333333333334,1.0,1.0,0.08450704225352111,0.8240697685480783,35.0,4.0,1.0,35.5,4.0,5.875000000000001,8.75,0.20145714869540057,20.0,2.0,4.879805323985784,1.7833333333333334,0.3291666666666666,0.3275862068965517,70.0,136.0,461.0,0.34618228331344864,0.567603315911974,0.36976993594344887,2.685714285714286,0.5833333333333334,4.0,2.875,3.0571428571428574,0.34618228331344864,20.0,6.000000000000001,2.0,8.75,16.0,53.52380952380953,3.2857142857142856,0.15432192456553095,10.0,1.0,1.8808016817268096,3.610917537746806,0.006039488966318235,0.021739130434782608,69.0,136.0,406.0,0.21749450053466868,0.28452386624637027,0.4354965608465607,1.3188405797101441,0.08013937282229965,8.0,6.119047619047619,45.05797101449274,0.21749450053466868,10.0,3.7619047619047623,4.0,3.2857142857142856,42.0,sRNA
U00096.3/375362-375287,0.0,37.5,-0.003184915966565614,45.0,30.0,6.576473218982953,1.0,1.0,1.0,75.0,4.0,1.0,0.8525914979472743,1.0,0.9376134158945976,10.12,12.5,1.0,1.0,0.07999999999999999,0.8525914979472743,37.0,4.0,1.0,37.5,4.0,5.687500000000001,9.25,0.06988862484610851,18.0,4.0,3.783186487605389,1.7583333333333333,0.28660714285714284,0.26627218934911245,74.0,139.0,480.0,0.44140759870037133,0.5716777566071921,0.34067018991427866,2.3243243243243246,0.6166666666666667,3.0,2.749999999999999,2.8513513513513504,0.44140759870037133,18.0,6.0,2.0,9.25,16.0,54.302325581395344,3.3953488372093026,0.11118401866433354,6.0,2.0,1.572134305223774,3.585825027685493,0.009523809523809525,0.01935483870967742,73.0,153.0,457.0,0.3660457709564064,0.2858572930244648,0.4153367248062016,1.273972602739726,0.08084163898117386,8.0,5.930232558139536,44.356164383561655,0.3660457709564064,6.0,3.9302325581395356,4.0,3.3953488372093026,43.0,sRNA
U00096.3/2304985-2305067,0.0,41.0,0.1516812795272702,50.0,31.0,8.573214099741124,1.0,1.0,1.0,82.0,4.0,1.0,0.8218829752926982,1.0,0.9282062244968486,10.902439024390246,13.666666666666666,1.0,1.0,0.07317073170731705,0.8218829752926982,38.0,4.0,1.0,41.0,4.0,5.124999999999999,10.125,0.3124191173189347,22.0,6.0,4.399928976699511,1.6833333333333333,0.3354166666666667,0.3384615384615385,81.0,151.0,534.0,0.3247418954116759,0.5958127621171099,0.3432711717164425,2.8024691358024696,0.675,3.0,2.5,2.493827160493827,0.3247418954116759,22.0,6.375,2.0,10.125,16.0,57.91304347826087,3.4782608695652173,0.2296760346877805,10.0,2.0,1.896669053146716,3.5739130434782607,0.03043478260869565,0.03468208092485549,80.0,169.0,501.0,0.16012429857402044,0.2828393816867575,0.4061930102657004,1.3250000000000004,0.07729468599033816,7.0,5.847826086956523,46.2375,0.16012429857402044,10.0,4.0,4.0,3.4782608695652173,46.0,sRNA
U00096.3/3150740-3150670,0.0,35.0,0.16696176151305026,41.0,28.0,6.041522986797286,1.0,1.0,1.0,70.0,4.0,1.0,0.8504721718505301,1.0,0.9088243590650275,9.342857142857142,11.666666666666666,1.0,1.0,0.08571428571428572,0.8504721718505301,33.0,4.0,1.0,35.0,4.0,5.375000000000001,8.624999999999998,-0.0012363352420606255,20.0,4.0,3.9666579131556077,1.7166666666666666,0.3199404761904762,0.3068181818181818,69.0,140.0,482.0,0.367270696637095,0.5849531535743118,0.3589464179323489,2.2463768115942035,0.575,3.0,2.5625,2.985507246376811,0.367270696637095,20.0,6.124999999999999,2.0,8.624999999999998,16.0,54.11627906976744,3.162790697674419,0.047018428981850914,7.0,2.0,1.5837875203703646,3.5769656699889256,0.04883720930232558,0.02112676056338028,68.0,140.0,386.0,0.26967687183658395,0.28470174234247914,0.4322749564942257,1.2058823529411766,0.0753045404208195,7.0,5.837209302325581,47.50000000000001,0.26967687183658395,7.0,3.8372093023255824,4.0,3.162790697674419,43.0,sRNA
U00096.3/3098534-3098464,0.0,35.0,0.0009029455548203999,45.0,27.0,7.713624310270756,1.0,1.0,1.0,70.0,4.0,1.0,0.8124720019313088,1.0,0.9536060697514461,9.714285714285715,11.666666666666666,1.0,1.0,0.08571428571428573,0.8124720019313088,35.0,4.0,1.0,35.0,4.0,6.5625,8.625,0.16279003477566814,18.0,2.0,4.270172713134681,1.875,0.2729166666666667,0.27692307692307694,69.0,106.0,333.0,0.35095246081294534,0.5392896675735195,0.3810532631863474,2.710144927536232,0.575,3.0,2.874999999999999,3.260869565217391,0.35095246081294534,18.0,5.374999999999999,2.0,8.625,16.0,40.108108108108105,3.675675675675676,0.06164070823398144,10.0,1.0,1.7866479871392875,3.2282282282282284,0.02037037037037037,0.02097902097902098,68.0,141.0,420.0,0.1804782629425909,0.3136023285822666,0.408460960960961,1.352941176470588,0.1021021021021021,6.0,5.297297297297297,31.61764705882353,0.1804782629425909,10.0,4.027027027027028,4.0,3.675675675675676,37.0,sRNA
U00096.3/805859-805929,0.0,35.0,-0.17622202060627262,39.0,28.0,4.301162633521313,1.0,1.0,1.0,70.0,4.0,1.0,0.8998477643902484,1.0,0.9033383651703218,9.0,11.666666666666666,1.0,1.0,0.08571428571428572,0.8998477643902484,31.0,4.0,1.0,35.0,4.0,6.6875,8.625,-0.11155714970909085,18.0,2.0,4.553501400021746,1.8916666666666666,0.2586309523809524,0.2785714285714286,69.0,114.0,373.0,0.46169152761082116,0.5362212619755723,0.3763717766602848,2.391304347826087,0.575,4.0,3.0625,3.289855072463769,0.46169152761082116,18.0,5.5,2.0,8.625,16.0,47.66666666666666,3.487179487179487,0.05021506935382556,10.0,1.0,1.7812671213290674,3.508771929824561,0.0324561403508772,0.024,68.0,123.0,326.0,0.1723498176489756,0.2902892175626061,0.42747150997151,1.3823529411764708,0.09176788124156546,7.0,5.871794871794871,38.235294117647044,0.1723498176489756,10.0,3.82051282051282,5.0,3.487179487179487,39.0,sRNA
U00096.3/66675-66610,0.0,32.5,0.17095766454809727,41.0,22.0,7.826237921249264,1.0,1.0,1.0,65.0,4.0,1.0,0.7824458298800981,1.0,0.930187792860559,9.553846153846154,10.833333333333334,1.0,1.0,0.09230769230769231,0.7824458298800981,33.0,4.0,1.0,32.5,4.0,6.3125,8.0,0.09623541712160615,22.0,2.0,4.808846015417836,1.8416666666666666,0.3416666666666667,0.3469387755102041,64.0,113.0,353.0,0.2874683123146182,0.5474750076312578,0.4187519547468573,2.625,0.5333333333333333,3.0,2.8125,3.4531250000000004,0.2874683123146182,22.0,5.625,2.0,8.0,16.0,52.22500000000001,3.150000000000001,0.28851244044468,8.0,2.0,1.6815171720800235,3.678205128205128,0.0,0.0,63.0,128.0,372.0,0.18914390081653454,0.2787330612822012,0.4163661422902495,1.2539682539682546,0.08076923076923077,8.0,6.325,45.539682539682545,0.18914390081653454,8.0,3.8000000000000003,5.0,3.150000000000001,40.0,sRNA
U00096.3/762854-762925,0.0,35.5,-0.033873854822015985,43.0,30.0,5.024937810560445,1.0,1.0,1.0,71.0,4.0,1.0,0.8430224506158838,1.0,0.9338249932630377,9.056338028169012,11.833333333333334,1.0,1.0,0.0845070422535211,0.8430224506158838,35.0,4.0,1.0,35.5,4.0,6.125000000000001,8.75,0.15636420185055558,16.0,4.0,3.2113081446662823,1.8166666666666667,0.26041666666666663,0.27631578947368424,70.0,124.0,410.0,0.4253499394403599,0.5545632305082908,0.3511613961771233,2.3428571428571434,0.5833333333333334,3.0,2.8749999999999996,3.1142857142857143,0.4253499394403599,16.0,5.75,2.0,8.75,16.0,55.28571428571429,3.285714285714285,0.16165239527887088,6.0,1.0,1.3502330360721737,3.696864111498258,0.01056910569105691,0.022727272727272728,69.0,130.0,331.0,0.22589884093562812,0.2743976142178182,0.4106051587301588,1.2608695652173918,0.08013937282229965,8.0,6.333333333333333,46.130434782608695,0.22589884093562812,6.0,3.8571428571428563,5.0,3.285714285714285,42.0,sRNA
U00096.3/1958748-1958441,0.0,153.5,0.04198450266831139,166.0,146.0,8.2915619758885,1.0,1.0,1.0,307.0,4.0,1.0,0.9270281408966532,1.0,0.9263567299728451,33.61237785016286,51.166666666666664,1.0,1.0,0.019543973941368087,0.9270281408966532,124.0,4.0,1.0,153.5,4.0,4.1875,38.25,-0.027266171125817907,52.0,21.0,9.154916711800277,1.5583333333333333,0.430952380952381,0.42,306.0,216.0,855.0,0.6657350318700259,0.641983695652174,0.31242452935266224,6.385620915032681,2.55,2.0,2.0,0.6111111111111104,0.6657350318700259,52.0,7.624999999999999,2.0,38.25,16.0,50.17741935483872,9.838709677419354,0.17352286970242747,20.0,2.0,4.166663198056135,2.6451612903225805,0.08202764976958526,0.07377049180327869,305.0,812.0,4516.0,0.3490470428186193,0.38028286424387653,0.26075645061230107,2.2459016393442623,0.16129032258064516,5.0,4.112903225806451,16.400000000000006,0.3490470428186193,20.0,6.516129032258063,4.0,9.838709677419354,62.0,sRNA
