nameseq,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3,label
NZ_CP029463.1/3085798-3085984,0.6339615498987131,0.7443567268814478,0.763479417129083,0.7671226918693053,0.7680789771692605,Cis-reg
NZ_CP029463.1/507802-507586,0.6277237365536402,0.7399266075432619,0.7620551348600573,0.767018154626887,0.7681410362168091,Cis-reg
NZ_CP029463.1/2988333-2988205,0.6108166328023171,0.7293400066413137,0.7585724740056448,0.7648381750596475,0.7669673003024097,Cis-reg
NZ_CP029463.1/2984483-2984354,0.6145416455261284,0.7341949974753293,0.7600265210012086,0.7653640138453911,0.7669445336641274,Cis-reg
NZ_CP029463.1/977959-978018,0.6067222150820665,0.7196195027589374,0.7520108476990841,0.7606849434184537,0.7634255586633776,Cis-reg
NZ_CP029463.1/1069716-1069684,0.6114179102800292,0.7309568284454803,0.7543133557735602,0.7590870323727795,0.7595716116686398,Cis-reg
NZ_CP029463.1/2120339-2120406,0.6175107036814651,0.7328087387478229,0.7582424446224564,0.7646304116231776,0.7657791515775331,Cis-reg
NZ_CP029463.1/886286-886220,0.5835129928017023,0.714610875258223,0.751580494507241,0.7630697929118689,0.7653806693142269,Cis-reg
NZ_CP029463.1/1743451-1743388,0.5826126675497881,0.7162552608867827,0.7497281639367268,0.7613911203009336,0.7649281652984542,Cis-reg
NZ_CP029463.1/808765-808728,0.601318407201801,0.7214564144007344,0.7539374281307953,0.7597702770765398,0.7613759886900721,Cis-reg
NZ_CP029463.1/2135268-2135204,0.6130302861497567,0.7322795106082889,0.7577951810722622,0.7642333885644979,0.7652045821482034,Cis-reg
AL123456.3/510326-510216,0.6157598115353627,0.7375821395548766,0.7611540324746677,0.7662156970787695,0.7672194117192892,Cis-reg
AL123456.3/501047-501157,0.616153912795938,0.7382151277844244,0.7607940201198435,0.7658957207723079,0.7672555433241773,Cis-reg
AL123456.3/309858-309686,0.6223445037144871,0.7406158210215349,0.7629661169169961,0.7666273012413143,0.7677988495732193,Cis-reg
AL123456.3/1261697-1261480,0.6177736898882997,0.7395963631661581,0.7626976234238151,0.7674007980592373,0.7682223313468819,Cis-reg
AL123456.3/965767-965545,0.621821716575629,0.7383378521231277,0.7619881960712898,0.766961556776261,0.7681940896279281,Cis-reg
AL123456.3/1735509-1735678,0.6282244602807473,0.7423788509861924,0.7628116082502553,0.7668959632301475,0.7677993022980195,Cis-reg
AL123456.3/2047595-2047769,0.6272073881702358,0.7427979502535595,0.7633592269153898,0.7672137251134774,0.7679520419909427,Cis-reg
AL123456.3/2075613-2075710,0.627766393236984,0.741290405737907,0.7617956829324105,0.7664497930144839,0.7668760960874282,Cis-reg
AL123456.3/79294-79204,0.6251667944635309,0.7396403923775827,0.761041567812306,0.7652235448701027,0.7664480084285883,Cis-reg
AL123456.3/3725971-3726090,0.6063885132152192,0.7332602865058258,0.7596010331881822,0.7655142330298612,0.7668541143098992,Cis-reg
AL123456.3/4099460-4099385,0.5929687133096423,0.7199729510997648,0.7513042673560346,0.7607679924771988,0.764206795685413,Cis-reg
AL123456.3/3092778-3092708,0.6002801518688051,0.7269223696136725,0.756179338451401,0.7640852540806662,0.7656947947508786,Cis-reg
AL123456.3/2429423-2429320,0.6164701928723855,0.7389047363544529,0.7618463053262875,0.7660111639609658,0.7671290210467139,Cis-reg
NC_005042.1/1627739-1627637,0.6393073192320428,0.7456247235542456,0.7627097086870457,0.766493124944162,0.7670996456924585,Cis-reg
NC_005042.1/60127-60273,0.6386996539310422,0.7457882822258275,0.7640359561304337,0.7669587666432391,0.7677191746642126,Cis-reg
NC_005042.1/924002-923944,0.6404401555223882,0.7448161284441809,0.7609965386400143,0.7638382475574088,0.765027519911126,Cis-reg
NC_005042.1/398283-398223,0.6302272172444182,0.7396483865008903,0.7604953820402752,0.7643189114952482,0.7652182295956058,Cis-reg
NC_005042.1/339581-339500,0.6390841951784737,0.74389270924621,0.7615497151701491,0.7655121328508078,0.7665618608575792,Cis-reg
NZ_CP072646.1/980040-980244,0.6310384106228704,0.7416864857981144,0.7626728300698475,0.7670698792890246,0.76800856295077,Cis-reg
CP025209.1/845345-845457,0.6385745218817207,0.7427438212651878,0.7624569205615263,0.7665930501741993,0.767364285782064,Cis-reg
CP025209.1/28714-28824,0.6285145500725182,0.7397498007687305,0.7615608742967163,0.7661683552350641,0.7672677773790335,Cis-reg
CP025209.1/990765-990962,0.6380023274511836,0.7442611569492487,0.7637886006308697,0.7673888040929582,0.7681988909832342,Cis-reg
CP025209.1/781295-781488,0.6414826895895507,0.7464896880618408,0.7644323435935977,0.767499979723797,0.7681691669204926,Cis-reg
CP025209.1/1574836-1574728,0.639132862597347,0.7450650419390814,0.7632540732925768,0.7663766528844459,0.7670509460551137,Cis-reg
CP025209.1/457037-456980,0.6357102150842804,0.7432854620482144,0.7613710275542217,0.7645805115826966,0.764926050699251,Cis-reg
CP025209.1/952714-952844,0.6406264282023595,0.7431657238806074,0.7627303184903691,0.7666459594575276,0.7675537186200969,Cis-reg
CP025209.1/745999-746058,0.6394314270709572,0.7391999236759497,0.7602776783531932,0.7643947219640058,0.7646959711068984,Cis-reg
NC_018014.1/1576731-1576832,0.6346008296133312,0.7423252807077506,0.7624320275060257,0.7659716048738152,0.7668327505970398,Cis-reg
NC_018014.1/4594392-4594593,0.6265064854551479,0.7425452614262114,0.7634092246726528,0.767341804695975,0.7681009707891687,Cis-reg
NC_018014.1/2743656-2743416,0.6309787369385642,0.7419849557914897,0.7628249968516864,0.7671417255463877,0.7681747943740859,Cis-reg
NC_018014.1/1270075-1270145,0.6179660283570098,0.7371410126649942,0.7602146370257435,0.7647712464898104,0.7659787028319887,Cis-reg
NZ_LT629973.1/2993106-2992903,0.6384287377784149,0.7457751387575152,0.7640480924969323,0.7675657077381915,0.7682451646184784,Cis-reg
NZ_LT629973.1/2989576-2989380,0.6353793977842955,0.7443789385240119,0.7633288776209403,0.7672515099266104,0.7681192326586355,Cis-reg
NZ_LT629973.1/1709857-1710011,0.6312232350318578,0.7438897962784304,0.7632307527955146,0.7671673135924515,0.767902854074308,Cis-reg
NZ_LT629973.1/1295918-1295779,0.6260415537345568,0.7420141364935304,0.7623730214553879,0.766864928395591,0.7677401939557916,Cis-reg
NZ_CP073100.1/4986035-4986173,0.628161916030208,0.7413894294008939,0.7605592578508568,0.76553120043193,0.7671949357217616,Cis-reg
NZ_CP073100.1/2354302-2354118,0.6226138444111897,0.7400034107717774,0.7626001412607755,0.767151338348967,0.7680845882392611,Cis-reg
NZ_CP073100.1/2385080-2385144,0.6289720353536433,0.7310586487334023,0.7577414776382166,0.7635546869060552,0.7650284408534337,Cis-reg
CP035288.1/1368580-1368715,0.636635260681494,0.7456219603137803,0.7636801286413132,0.766774922623624,0.7676153856070953,Cis-reg
CP035288.1/1086083-1086221,0.6345432276695742,0.7439789261380254,0.7633493264230048,0.766980928183468,0.7676676920567775,Cis-reg
CP035288.1/517683-517574,0.638070189524093,0.7447474931646919,0.7625111839803791,0.7660941969306345,0.7670441352448579,Cis-reg
CP035288.1/871165-871263,0.6266248939650156,0.7404691986295558,0.7625977846600874,0.7662464575123975,0.7671017280459209,Cis-reg
CP035288.1/2243502-2243601,0.6325031057940571,0.7435978397727351,0.7621737451682756,0.7656439269169771,0.7666188897097048,Cis-reg
CP035288.1/1813691-1813793,0.6391517254097145,0.7452261615866773,0.762935448711956,0.765988803450595,0.7670418149381035,Cis-reg
CP035288.1/263407-263306,0.6359549710078226,0.7453361500070231,0.7630195583062406,0.7663332176428945,0.7669511446332536,Cis-reg
CP035288.1/1868360-1868237,0.6195329661813982,0.7394303566310247,0.761820290035891,0.766485623845125,0.7675205228278135,Cis-reg
CP035288.1/1984836-1984734,0.6292991722314197,0.7407347239738257,0.761637119459489,0.7660124627156419,0.7669115251864442,Cis-reg
CP035288.1/677892-677988,0.628617142502862,0.7413266183318954,0.7612821477217022,0.7656315615356316,0.7664446776548542,Cis-reg
CP035288.1/1073128-1073237,0.6359145671933,0.743063142701338,0.7626708430945341,0.7662882301292919,0.7672912429680224,Cis-reg
CP035288.1/15620-15720,0.6344075940669042,0.7437624188437668,0.7628185122514439,0.766230271355719,0.7669780635552254,Cis-reg
CP035288.1/2400987-2400885,0.613233757252408,0.7357673302364504,0.7603585970825661,0.7654373379599401,0.7669261534293937,Cis-reg
CP035288.1/1193293-1193468,0.6166468631044892,0.7385181400703559,0.7621817912643056,0.7668064426399706,0.7678985932168562,Cis-reg
CP035288.1/1493834-1493655,0.6132238618532704,0.7371377607931119,0.7616496864376053,0.7667671355245022,0.7680192354372596,Cis-reg
CP035288.1/2420502-2420898,0.6232188424540814,0.7405736878671118,0.7629190245905212,0.7676264806818992,0.7686007891770679,Cis-reg
CP035288.1/1210742-1210983,0.6175119580215797,0.7389293363768739,0.7617886667233351,0.7669364829719524,0.7681611226876015,Cis-reg
CP035288.1/10989-11204,0.625852744258861,0.7416848838898428,0.7635167865653244,0.7673660628195952,0.7682473216146313,Cis-reg
CP035288.1/817671-817888,0.619923071651553,0.7386594797752025,0.761696420182804,0.7668651786340878,0.7680781213050426,Cis-reg
CP035288.1/1321181-1321323,0.6168042580621488,0.7384564980993059,0.762136294411742,0.7665292657723519,0.7676467872263146,Cis-reg
CP035288.1/772033-772101,0.6297947314884884,0.7382814233011689,0.7569260776942586,0.7631578945686622,0.7649348147297661,Cis-reg
CP035288.1/1664232-1664190,0.6371160349122748,0.7414545055814441,0.758569136817713,0.7619420703826023,0.7626591459640043,Cis-reg
CP035288.1/2271970-2271823,0.6161228284883719,0.7365777804250689,0.7609404175627914,0.7659896440814977,0.7673823504825186,Cis-reg
CP035288.1/1195234-1195357,0.6399570614969183,0.7456510074242355,0.7637782404206936,0.7668658286345964,0.7675576766021549,Cis-reg
CP035288.1/1219421-1219497,0.6328119401883828,0.7382105890415497,0.7591787429472945,0.7640366178752109,0.7658556523475111,Cis-reg
CP035288.1/281927-281824,0.6185647942116171,0.7350360092610128,0.7602950790979082,0.7659832228321116,0.7671855303307555,Cis-reg
NC_007795.1/1802224-1802089,0.6355228940881199,0.7446050345463474,0.7634526607615397,0.7669363916488761,0.7676750657368674,Cis-reg
NC_007795.1/1458826-1458692,0.6369291488043342,0.7440953308783403,0.7632172521037051,0.7666624021213868,0.7676276328872065,Cis-reg
NC_007795.1/2162418-2162316,0.6289862780396738,0.7400598868551925,0.7615033025175927,0.7662105785239535,0.7672153072011685,Cis-reg
NC_007795.1/993787-993687,0.6391749412099333,0.7439985081104784,0.7623602279478044,0.7657964536126818,0.7667356232581811,Cis-reg
NC_007795.1/931890-931996,0.627686808179424,0.741831590010519,0.7626899170900194,0.766555378468938,0.7673185936318179,Cis-reg
NC_007795.1/812928-813031,0.6375228063018199,0.7449931584997073,0.7631796804403529,0.7664949213536222,0.7670160024786304,Cis-reg
NC_007795.1/2391667-2391572,0.6398757976867643,0.7463827957943852,0.7639262524266789,0.766506415634862,0.7670088753222353,Cis-reg
NC_007795.1/15948-16046,0.6373725299015771,0.7448908494388374,0.7634143532269017,0.766184385479513,0.7669745578007885,Cis-reg
NC_007795.1/1818979-1818869,0.6349065247272145,0.7423693986413735,0.7623364313875983,0.7662276721601794,0.7672677773790335,Cis-reg
NC_007795.1/377996-378098,0.6056987547705593,0.7342158109020892,0.760292407938718,0.7660124627156419,0.7672153072011685,Cis-reg
NC_007795.1/1685650-1685475,0.6133904042306266,0.7376658667045564,0.7624417057029269,0.7672376182090783,0.7681137311095141,Cis-reg
NC_007795.1/1336571-1336746,0.617547971312279,0.7378471520728207,0.7619802374076685,0.7669200166215707,0.7679959924701572,Cis-reg
NC_007795.1/356655-356286,0.6259884357714381,0.7414877406630113,0.7633892945266253,0.7676940337505457,0.7685941243910426,Cis-reg
NC_007795.1/1668651-1668350,0.61501314378553,0.7372715085616123,0.7621052327498047,0.7670873012303018,0.7682790092817153,Cis-reg
NC_007795.1/12480-12696,0.620479770333176,0.7396091742361937,0.7624239529510325,0.7669265851694957,0.7680300695760951,Cis-reg
NC_007795.1/2219284-2219068,0.6224688119099971,0.7396122744916438,0.7626451512453734,0.7670733196483275,0.7680756991289163,Cis-reg
NC_007795.1/1556080-1555983,0.6244239066126221,0.7399040754501421,0.7620598638488596,0.7660682822790866,0.7668760960874282,Cis-reg
NC_007795.1/2300373-2300304,0.6282178254122813,0.7379255912032203,0.7578298272455457,0.7633517157805002,0.7650328036083089,Cis-reg
NC_007795.1/1161479-1161521,0.6363381253251327,0.7406438466211241,0.7572845008076147,0.7614771465332764,0.7621663453857374,Cis-reg
NC_007795.1/520067-520213,0.6083524942487255,0.7314534985603592,0.7588975743627411,0.7655578314988977,0.7672698337272614,Cis-reg
NC_007795.1/1683762-1683637,0.6396447810484148,0.7456567354633331,0.7634875285814948,0.7668591301322534,0.767595629177773,Cis-reg
NC_007795.1/1659641-1659514,0.6266097141477402,0.7424144517263579,0.7630496817018324,0.766778516923073,0.7675976356266881,Cis-reg
NC_007795.1/2774449-2774060,0.5866843482496312,0.724838613326056,0.75824812730357,0.7663157835918448,0.7682557930383708,Cis-reg
NC_007795.1/2775082-2775008,0.5957549285184877,0.7259504481314246,0.7560785926772032,0.7635708622316707,0.7650653509021391,Cis-reg
NC_007795.1/386294-386353,0.6360806602417439,0.7395680510818812,0.7582711297004557,0.76351913793361,0.7646959711068984,Cis-reg
U00096.3/1144728-1144392,0.642122303407296,0.7468378780963152,0.7649497456327652,0.7680451462171378,0.7686540029958439,Cis-reg
U00096.3/3184718-3184570,0.6330266615770768,0.743427427535238,0.7630067382586241,0.7667666919775471,0.7676720499957351,Cis-reg
U00096.3/4196280-4196180,0.6411164330993607,0.7456934131452743,0.7629298120289535,0.7664183714702913,0.7670992837037476,Cis-reg
U00096.3/2185432-2185336,0.6364374877381676,0.7452482789955983,0.7630451672180784,0.7664851858969405,0.7671073838910587,Cis-reg
U00096.3/75610-75511,0.6358513765548275,0.7427310854524714,0.7626656633698637,0.7661748013201402,0.7668828789121961,Cis-reg
U00096.3/3311742-3311628,0.6313543034020382,0.7435345901381241,0.7631987649487194,0.7663980803963275,0.7672325312470293,Cis-reg
U00096.3/3442550-3442439,0.6369425379139102,0.7450040088292862,0.7623942137011395,0.7662167419416784,0.7672931428845158,Cis-reg
U00096.3/4233521-4233325,0.6299255939758979,0.7429229962070333,0.7634195065003377,0.7671801148504853,0.768081868152278,Cis-reg
U00096.3/4163384-4163573,0.6409029493780027,0.747059421057234,0.7642113411806588,0.7675468915418239,0.7681785754075073,Cis-reg
U00096.3/493356-493420,0.6133326297351646,0.7288693602512335,0.7561923020068331,0.7623240397436887,0.7646761582638941,Cis-reg
U00096.3/1287197-1287066,0.6252895606969784,0.7384445863395216,0.760904310842443,0.7659473489880861,0.7673404474829115,Cis-reg
U00096.3/1286841-1286710,0.626100302086419,0.73817002827337,0.7606221889491184,0.7656287113052033,0.7672763904423439,Cis-reg
U00096.3/1287019-1286888,0.6282445620285249,0.7400544764377036,0.7617576547477557,0.766275495355859,0.7674766631525743,Cis-reg
U00096.3/1287494-1287363,0.6322516076619115,0.7419260123305317,0.7612636452386794,0.7660092186097484,0.7670225779462322,Cis-reg
U00096.3/3708581-3708448,0.6260717822467813,0.7405178974451734,0.7617763669887843,0.766614754115438,0.7674782517825035,Cis-reg
U00096.3/781376-781543,0.6405826621646696,0.746212079916165,0.7636428036816378,0.7670542108784187,0.767744157209399,Cis-reg
U00096.3/780561-780729,0.6385965433973262,0.746086329357726,0.7638075910772592,0.7671794586971354,0.7678301350337767,Cis-reg
U00096.3/780850-781016,0.6414697050407362,0.7455298906393842,0.7636765301283313,0.7671279040817008,0.7677063621497114,Cis-reg
U00096.3/781154-781320,0.6410385281470167,0.7458069201913929,0.7638424148102516,0.7672095172708817,0.7677247312681685,Cis-reg
U00096.3/2521359-2521484,0.6304140299830779,0.7405692463425382,0.761323158001771,0.7658017899862775,0.7673004393646009,Cis-reg
U00096.3/781683-781808,0.6299208729463016,0.7399043452360307,0.7612311075361854,0.7658368924863261,0.7673004393646009,Cis-reg
U00096.3/1097339-1097203,0.618496853752994,0.7383001568740309,0.7611663718308016,0.7659519051641196,0.7673617996578517,Cis-reg
U00096.3/191-310,0.6346746310014174,0.738132907863951,0.7590498015675851,0.7632131816835577,0.7653894040516975,Cis-reg
U00096.3/83722-83573,0.6412478304876332,0.7444217349355873,0.7628531626212591,0.7667446237152254,0.7675817716071327,Cis-reg
U00096.3/1323061-1322968,0.6422691426857294,0.7445341903630484,0.7630016941662411,0.765983430317003,0.7664443055906577,Cis-reg
U00096.3/2090022-2090145,0.6415655582695359,0.7440907684307421,0.762097180120518,0.7662608747456942,0.7671024332926255,Cis-reg
U00096.3/2704223-2704009,0.6411276669041529,0.7466800644465118,0.7640554987340832,0.7675962786865803,0.7682654609507745,Cis-reg
U00096.3/816912-817056,0.6407418916578981,0.7454751383807053,0.7641853909983659,0.7673248074577526,0.7679689775715467,Cis-reg
U00096.3/4467416-4467531,0.6388856535262742,0.7429260434062479,0.7623438587560019,0.7664408181921548,0.7672148969070954,Cis-reg
U00096.3/4376811-4376857,0.627404671797543,0.735027131323658,0.7571229243269167,0.7624927335419831,0.763048835134705,Cis-reg
U00096.3/2661642-2661533,0.6391418849962301,0.7462419881957291,0.763271299830282,0.7663727273939244,0.7671923998787565,Cis-reg
U00096.3/2113175-2113137,0.6150778917881312,0.7284257422368101,0.7541250156998526,0.7601612513650605,0.7604023443477828,Cis-reg
U00096.3/2137460-2137422,0.6196706614054096,0.7297586554347631,0.7534280854709946,0.7595688390839448,0.7604023443477828,Cis-reg
U00096.3/3808220-3808182,0.6113213664738966,0.7323348966432235,0.7552374793652903,0.7601612513650605,0.7604023443477828,Cis-reg
U00096.3/2400215-2400173,0.6346212787119431,0.7332919474727317,0.7571402618913486,0.7619420703826023,0.7626591459640043,Cis-reg
U00096.3/3719889-3720316,0.6398432010216578,0.7465417372719004,0.7646141319038506,0.7678495331175181,0.7686254268511137,Cis-reg
U00096.3/1051305-1051727,0.6377921986707408,0.7451634363994389,0.7641817437162403,0.7678467768921732,0.7686640128680653,Cis-reg
U00096.3/1641715-1641323,0.6263900939427015,0.7418326617292977,0.7635249191229166,0.7676867096849892,0.7685812861123251,Cis-reg
U00096.3/1907611-1907151,0.6388509651104733,0.7460278750743744,0.7646084659919958,0.7679517681732526,0.7686827428662891,Cis-reg
U00096.3/657107-657549,0.6312206483108906,0.7417763537166541,0.7631747933014078,0.7676426248390468,0.7686420021717169,Cis-reg
U00096.3/1638813-1638428,0.6252493273294927,0.7397451726646567,0.7626442057906577,0.7674791155135745,0.7685234169062984,Cis-reg
U00096.3/3328932-3328811,0.6402716304903822,0.7447672711592175,0.7627832225669832,0.7665246008882673,0.7674022895755799,Cis-reg
U00096.3/3318124-3318024,0.6244733250688633,0.7337024270533931,0.7578987818084674,0.7640903115718483,0.7660448461939185,Cis-reg
U00096.3/644121-644013,0.6406602833436632,0.7447992980417752,0.7619728740217042,0.7658035504666831,0.7669499244155553,Cis-reg
U00096.3/3867488-3867416,0.6300224492550973,0.7420945596898402,0.7607701578609583,0.7651319164414154,0.7658353715898868,Cis-reg
U00096.3/2737598-2737723,0.6392231134014404,0.7415190136613677,0.7601110086009172,0.7653373114543431,0.7669466540596371,Cis-reg
U00096.3/1799276-1799152,0.641053731389067,0.7393061913693235,0.7593269186247019,0.76479774749414,0.7667013054362242,Cis-reg
U00096.3/4298954-4298900,0.630193350780173,0.7391599851526414,0.7576757258883366,0.7617838647421693,0.7631972734417296,Cis-reg
U00096.3/1122657-1122608,0.6396543586866396,0.7443917847695737,0.7588626039291283,0.762791194663229,0.7639283816870006,Cis-reg
U00096.3/1004700-1004773,0.6382860596483978,0.7434987727656879,0.7620664392500548,0.7655936937076196,0.766030363213935,Cis-reg
U00096.3/4122342-4122285,0.6305403194981906,0.737871392861065,0.7569591991831569,0.7620088953780374,0.7637603577713465,Cis-reg
U00096.3/180844-180889,0.617534479488111,0.7379192669288271,0.7590376478206837,0.7622614769384697,0.7628471454684355,Cis-reg
U00096.3/3950248-3950540,0.6376613619632424,0.7454834002145345,0.7643419599629906,0.7677504372159539,0.7684765745330292,Cis-reg
U00096.3/3965691-3965790,0.6312957694588431,0.7421365954657604,0.7612276049644603,0.7657198682609296,0.7667587348464271,Cis-reg
U00096.3/779489-779627,0.6384310276355957,0.7460532636911903,0.7631740658148516,0.766769298269372,0.7676110182828992,Cis-reg
U00096.3/4425036-4425120,0.6395388293839378,0.7446068305698507,0.7625593063515569,0.7659270871686372,0.7663226452098677,Cis-reg
U00096.3/2123033-2122984,0.6359297931543957,0.7349244065794666,0.7573674786873629,0.762068348083187,0.7639283816870006,Cis-reg
U00096.3/2224955-2224875,0.6385839328917742,0.7431261373230976,0.7619739145980299,0.7657613039563331,0.7663105459113201,Cis-reg
U00096.3/4126954-4127006,0.6125299211740595,0.7347729683156743,0.7586298735632503,0.7636382316245535,0.7643464758365492,Cis-reg
NZ_CP071878.1/1885445-1885536,0.6389570026463132,0.7416500528846516,0.7618135389875788,0.7660772538085714,0.7667217499676664,Cis-reg
NZ_CP071878.1/6884704-6884817,0.6312339059791833,0.7382665809979034,0.7606554252213348,0.765671699687544,0.7670583848693936,Cis-reg
NZ_CP071878.1/1486275-1486165,0.6361846954260123,0.7427174101681088,0.7625064639519037,0.7662630389224747,0.7671226803998008,Cis-reg
NZ_CP071878.1/3213000-3213114,0.628291935287299,0.741102934553612,0.7620456516984921,0.7659984633397596,0.767099179653918,Cis-reg
NZ_CP071878.1/5127220-5127110,0.640231770767887,0.7450154005750764,0.7633071604784326,0.7664997481410012,0.7673161430387778,Cis-reg
NZ_CP071878.1/1996264-1996074,0.6331632221833862,0.7438812452305222,0.7634094584838134,0.7673411793127134,0.7681299317717609,Cis-reg
NZ_CP071878.1/1525632-1525439,0.6365342956080856,0.7433981814037217,0.7633892495944085,0.7672306330930864,0.7680787843761829,Cis-reg
NZ_CP071878.1/6516600-6516521,0.6385640953028142,0.7413396986357554,0.7606863112796756,0.7645398182439488,0.7659390462077924,Cis-reg
NZ_CP071878.1/4183994-4183930,0.6324029423570675,0.7387360963336531,0.7593657807690428,0.7636814430605738,0.7652045821482034,Cis-reg
NZ_CP071878.1/7074013-7074048,0.6098463330159624,0.7247085987644297,0.7557999283142933,0.7610651612570484,0.7607318896492004,Cis-reg
NC_019693.1/2936156-2936251,0.63197060717366,0.740898443939964,0.7614629306275106,0.7655597219027267,0.7668035090798863,Cis-reg
NC_019693.1/6509585-6509728,0.637295836735478,0.7445145933631524,0.7634613320624003,0.7670777651825736,0.7678006852268158,Cis-reg
NC_019693.1/3562748-3562923,0.6335653215416536,0.739961804974598,0.7623506581577604,0.7668425308354603,0.7679513990206791,Cis-reg
NC_019693.1/7528556-7528752,0.6399481413387973,0.7461883259631775,0.7642207713225023,0.7675420694242432,0.768246931453803,Cis-reg
NC_019693.1/1012134-1012000,0.639740079168276,0.7440200617275017,0.7633259986686846,0.7668690319678724,0.7676276328872065,Cis-reg
NC_019693.1/57118-56984,0.6358174496615806,0.7409037809042553,0.7618767369195957,0.7658931775127754,0.7672351577182073,Cis-reg
NC_019693.1/7414453-7414286,0.6391152751367327,0.7459712011303101,0.7638883521161574,0.7673119541825252,0.7679977325340019,Cis-reg
NC_019693.1/6509615-6509761,0.6377740228422321,0.744869008983173,0.7636900658770681,0.7672277616767397,0.7678929327240992,Cis-reg
NC_019693.1/3969870-3969954,0.6351235376378568,0.7402653711535414,0.7600188100221218,0.7641713939984566,0.7657489395138194,Cis-reg
NC_019693.1/3669586-3669490,0.6323500319571199,0.7425402512193662,0.7614393360170904,0.7655401019793755,0.766639964136239,Cis-reg
NC_019693.1/6880076-6880150,0.6411709682195371,0.7411495664584903,0.7607528607094134,0.7650662121256935,0.7662148424456476,Cis-reg
NC_019693.1/4798734-4798646,0.6376778849509942,0.7445485490008907,0.7620719258445492,0.7656606605803682,0.7665976269699896,Cis-reg
nameseq,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3,label
AE006468.2/818781-818853,0.6393989674794714,0.7443555264670485,0.7611072728643019,0.7650035669024841,0.7655700351535792,tRNA
AE006468.2/613561-613634,0.6297059909580919,0.7408047613079343,0.762326970238615,0.7657179234552253,0.766030363213935,tRNA
AE006468.2/4360425-4360497,0.6376303055412157,0.7435195740994226,0.7620303590285731,0.7653886155192782,0.7657027033717331,tRNA
AE006468.2/3379011-3379083,0.6354016365000722,0.7401549819979066,0.7610664793501591,0.7645860523727189,0.7655700351535792,tRNA
AE006468.2/4360059-4360131,0.6416761804935819,0.7421678504120374,0.7593543031306796,0.7639539851014758,0.7651720304991179,tRNA
AE006468.2/2083246-2083318,0.6376851114329625,0.738689945862784,0.7599877396232242,0.7648427514505816,0.7659680398080405,tRNA
AE006468.2/3197501-3197431,0.6386578596114235,0.7437420782198914,0.7609059626350994,0.764805950735793,0.7656947947508786,tRNA
AE006468.2/368797-368869,0.6402494604496084,0.742019093675796,0.7614077447779176,0.7655169650582095,0.7659680398080405,tRNA
AE006468.2/738326-738253,0.6419371385740921,0.7437416178401209,0.761524392858373,0.7653452342124085,0.7659020136750037,tRNA
AE006468.2/3566864-3566792,0.6347679167446296,0.7427530962829573,0.7608943876085639,0.764971100989513,0.7657027033717331,tRNA
AE006468.2/4141052-4141124,0.6351946532027563,0.7422325261109354,0.7611592852827065,0.7651319164414154,0.7658353715898868,tRNA
AE006468.2/1501714-1501641,0.6349668846088821,0.7422832868241942,0.7612638618698129,0.7650653509021391,0.7659020136750037,tRNA
AE006468.2/3276153-3276225,0.6342056213185346,0.7407114299514066,0.7607345836214852,0.7652602659803469,0.7661007080261943,tRNA
AE006468.2/2035658-2035586,0.6299825611672151,0.7406355692551588,0.7614077447779176,0.7653886155192782,0.7658353715898868,tRNA
AE006468.2/1501801-1501728,0.6366515191010299,0.7428337408689377,0.7601134853926151,0.7648168914069279,0.7657736641360723,tRNA
AE006468.2/2970007-2969934,0.6350181104587768,0.7425458468616036,0.7609519174183339,0.765469463960014,0.7661587127528664,tRNA
AE006468.2/294829-294902,0.6223413273752909,0.7368215338931082,0.7594207128788342,0.7646926616593224,0.7661587127528664,tRNA
AE006468.2/4105381-4105453,0.633400494153945,0.74046862239881,0.7610350555351009,0.7645860523727189,0.7655700351535792,tRNA
AE006468.2/2505823-2505894,0.6420623094864598,0.7440864293985314,0.7607534129386524,0.7649066940628103,0.7654919431449372,tRNA
AE006468.2/2082259-2082173,0.6269861736480717,0.7365968778536948,0.7590229733210836,0.7644068185450695,0.766226549092539,tRNA
AE006468.2/4360344-4360415,0.6345871891843817,0.7409243209309703,0.7618354606526317,0.7649066940628103,0.7654919431449372,tRNA
AE006468.2/1175310-1175394,0.6318602108580413,0.7411571294889182,0.7605457306488567,0.7655703010609263,0.766506144444503,tRNA
AE006468.2/290791-290864,0.6340244115245555,0.7397126751083057,0.7599332061327035,0.7648168914069279,0.7655169650582095,tRNA
AE006468.2/4141277-4141350,0.6253943347871662,0.7405767576206412,0.7608116835035156,0.7648483152219863,0.7655169650582095,tRNA
AE006468.2/738416-738345,0.6379916083170983,0.741149905594301,0.7602980401361124,0.7646077993070848,0.7659035385904237,tRNA
AE006468.2/738085-738014,0.6368115995689324,0.7420289869164443,0.7609354997671589,0.7648731357433922,0.765629141626766,tRNA
AE006468.2/2531836-2531908,0.6313960867275387,0.7390685631931866,0.7609464000269685,0.7653886155192782,0.7661007080261943,tRNA
AE006468.2/290977-291049,0.6277151966658882,0.7370926264914337,0.7603031971729667,0.764971100989513,0.7657027033717331,tRNA
AE006468.2/2970651-2970562,0.6245602216987811,0.7399065935049982,0.7613332683710983,0.7662144762242888,0.7668000655366574,tRNA
